21.09.2018	0.99964533	0.99891638
20.09.2018	1.00785393	1.02354216
19.09.2018	1.00126758	1.00378313
18.09.2018	1.00538314	1.01612981
17.09.2018	0.99444537	0.98331649
14.09.2018	1.00028986	1.00084995
13.09.2018	1.00529639	1.01586955
12.09.2018	1.00037145	1.00109471
11.09.2018	1.00375446	1.01124374
10.09.2018	1.00191283	1.00571886
07.09.2018	0.99780205	0.99338651
06.09.2018	0.99636299	0.98906933
05.09.2018	0.99721179	0.99161577
04.09.2018	0.99836040	0.99506156
31.08.2018	1.00017726	1.00045780
30.08.2018	0.99561269	0.98676406
29.08.2018	1.00574382	1.01715742
28.08.2018	1.00031220	1.00086257
27.08.2018	1.00771314	1.02306541
24.08.2018	1.00624218	1.01865252
23.08.2018	0.99835274	0.99498423
22.08.2018	0.99964563	0.99886289
21.08.2018	1.00211229	1.00626288
20.08.2018	1.00247182	1.00734144
17.08.2018	1.00336715	1.01002742
16.08.2018	1.00796360	1.02381680
15.08.2018	0.99244289	0.97725464
14.08.2018	1.00643343	1.01922629
13.08.2018	0.99603896	0.98804286
10.08.2018	0.99293085	0.97871851
09.08.2018	0.99860233	0.99573298
08.08.2018	0.99978153	0.99927061
07.08.2018	1.00286798	1.00852995
06.08.2018	1.00358229	1.01067288
03.08.2018	1.00468836	1.01399107
02.08.2018	1.00497104	1.01483911
01.08.2018	0.99900468	0.99694003
31.07.2018	1.00495237	1.01473650
30.07.2018	0.99431383	0.98282086
27.07.2018	0.99350535	0.98039540
26.07.2018	0.99703487	0.99098396
25.07.2018	1.00916841	1.02738461
24.07.2018	1.00484846	1.01442474
23.07.2018	1.00190596	1.00559724
20.07.2018	0.99911953	0.99723798
19.07.2018	0.99611501	0.98822439
18.07.2018	1.00222814	1.00656378
17.07.2018	1.00404145	1.01200375
16.07.2018	0.99904001	0.99699939
13.07.2018	1.00114725	1.00332112
12.07.2018	1.00881711	1.02633068
11.07.2018	0.99297457	0.97880310
10.07.2018	1.00354142	1.01050360
09.07.2018	1.00889148	1.02655379
06.07.2018	1.00855037	1.02553050
05.07.2018	1.00869045	1.02595070
03.07.2018	0.99512301	0.98524842
02.07.2018	1.00313799	1.00929335
29.06.2018	1.00075502	1.00228952
